soundFile,word,location,repetition,trialnum,condition,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,tone_block_key_resp.keys,tone_block_key_resp.rt,sound_block_key_resp.keys,sound_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
bu.wav,0,1,1,262,R,,,,,0,69,69,69,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,2,1,263,R,,,,,0,70,70,70,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,3,1,264,R,,,,,0,71,71,71,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,1,1,265,R,,,,,0,72,72,72,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,2,1,266,R,,,,,0,73,73,73,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,3,1,267,R,,,,,0,74,74,74,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,1,1,268,R,,,,,0,75,75,75,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,2,1,269,R,,,,,0,76,76,76,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,3,1,270,R,,,,,0,77,77,77,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,1,1,271,R,,,,,0,78,78,78,,,3,0.23965215683,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,2,1,272,R,,,,,0,79,79,79,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,3,1,273,R,,,,,0,80,80,80,,,2,0.373342990875,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,1,1,274,R,,,,,0,81,81,81,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,2,1,275,R,,,,,0,82,82,82,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,3,1,276,R,,,,,0,83,83,83,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,1,1,277,R,,,,,0,84,84,84,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,2,1,278,R,,,,,0,85,85,85,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,3,1,279,R,,,,,0,86,86,86,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,1,1,280,R,,,,,0,87,87,87,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,2,1,281,R,,,,,0,88,88,88,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,3,1,282,R,,,,,0,89,89,89,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,1,1,283,R,,,,,0,90,90,90,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,2,1,284,R,,,,,0,91,91,91,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,3,1,285,R,,,,,0,92,92,92,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,1,1,286,R,,,,,0,93,93,93,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,2,1,287,R,,,,,0,94,94,94,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,3,1,288,R,,,,,0,95,95,95,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,1,1,1,R,,,,,0,0,0,0,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,2,1,2,R,,,,,0,1,1,1,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,3,1,3,R,,,,,0,2,2,2,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,1,1,4,R,,,,,0,3,3,3,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,2,1,5,R,,,,,0,4,4,4,,,4,0.122760057449,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,3,1,6,R,,,,,0,5,5,5,,,3,0.155512094498,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,1,1,7,R,,,,,0,6,6,6,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,2,1,8,R,,,,,0,7,7,7,,,4,0.453344106674,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,3,1,9,R,,,,,0,8,8,8,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,1,1,10,R,,,,,0,9,9,9,,,4,0.408616065979,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,2,1,11,R,,,,,0,10,10,10,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,3,1,12,R,,,,,0,11,11,11,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,1,1,13,R,,,,,0,12,12,12,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,2,1,14,R,,,,,0,13,13,13,,,4,0.0916879177094,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,3,1,15,R,,,,,0,14,14,14,,,4,0.41689491272,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,1,1,16,R,,,,,0,15,15,15,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,2,1,17,R,,,,,0,16,16,16,,,4,0.192080020905,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,3,1,18,R,,,,,0,17,17,17,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,1,1,19,R,,,,,0,18,18,18,,,3,0.43762087822,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,2,1,20,R,,,,,0,19,19,19,,,4,0.407520055771,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,3,1,21,R,,,,,0,20,20,20,,,3,0.40588092804,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,1,1,22,R,,,,,0,21,21,21,,,3,0.388793945312,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,2,1,23,R,,,,,0,22,22,22,,,4,0.374557971954,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,3,1,24,R,,,,,0,23,23,23,,,3,0.455655813217,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,1,1,25,R,,,,,0,24,24,24,,,3,0.390077114105,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,2,1,26,R,,,,,0,25,25,25,,,3,0.407290935516,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,3,1,27,R,,,,,0,26,26,26,,,3,0.404951095581,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,1,1,28,R,,,,,0,27,27,27,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,2,1,29,R,,,,,0,28,28,28,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,3,1,30,R,,,,,0,29,29,29,,,3,0.00697612762451,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,1,1,31,R,,,,,0,30,30,30,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,2,1,32,R,,,,,0,31,31,31,,,3,0.0376770496368,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,3,1,33,R,,,,,0,32,32,32,,,4,0.00548410415649,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,1,1,34,R,,,,,0,33,33,33,,,4,0.0868871212006,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,2,1,35,R,,,,,0,34,34,34,,,3,0.457059144974,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,3,1,36,R,,,,,0,35,35,35,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,1,1,37,R,,,,,0,36,36,36,,,4,0.123602867126,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,2,1,38,R,,,,,0,37,37,37,,,3,0.0419790744781,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,3,1,39,R,,,,,0,38,38,38,,,3,0.460208177567,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,1,1,40,R,,,,,0,39,39,39,,,4,0.423637151718,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,2,1,41,R,,,,,0,40,40,40,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,3,1,42,R,,,,,0,41,41,41,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,1,1,43,R,,,,,0,42,42,42,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,2,1,44,R,,,,,0,43,43,43,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,3,1,45,R,,,,,0,44,44,44,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,1,1,46,R,,,,,0,45,45,45,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,2,1,47,R,,,,,0,46,46,46,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,3,1,48,R,,,,,0,47,47,47,,,3,0.339773893356,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,1,1,49,R,,,,,0,48,48,48,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,2,1,50,R,,,,,0,49,49,49,,,3,0.0529518127441,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,3,1,51,R,,,,,0,50,50,50,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,1,1,52,R,,,,,0,51,51,51,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,2,1,53,R,,,,,0,52,52,52,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,3,1,54,R,,,,,0,53,53,53,,,4,0.0580677986145,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,1,1,55,R,,,,,0,54,54,54,,,3,0.0711488723755,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,2,1,56,R,,,,,0,55,55,55,,,4,0.0939249992371,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,3,1,57,R,,,,,0,56,56,56,,,4,0.438024997711,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,1,1,58,R,,,,,0,57,57,57,,,3,0.341605901718,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,2,1,59,R,,,,,0,58,58,58,,,4,0.236903905869,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,3,1,60,R,,,,,0,59,59,59,,,3,0.107784986496,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,1,1,61,R,,,,,0,60,60,60,,,3,0.388871908188,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,2,1,62,R,,,,,0,61,61,61,,,4,0.430891990662,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,3,1,63,R,,,,,0,62,62,62,,,3,0.376055002213,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,1,1,64,R,,,,,0,63,63,63,,,4,0.190119028091,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,2,1,65,R,,,,,0,64,64,64,,,3,0.156270027161,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,3,1,66,R,,,,,0,65,65,65,,,4,0.141091823578,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,1,1,67,R,,,,,0,66,66,66,,,3,0.0884470939636,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,2,1,68,R,,,,,0,67,67,67,,,4,0.156893968582,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,3,1,69,R,,,,,0,68,68,68,,,3,0.0891330242157,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,1,1,70,R,,,,,0,69,69,69,,,4,0.42194890976,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,2,1,71,R,,,,,0,70,70,70,,,3,0.306462049484,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,3,1,72,R,,,,,0,71,71,71,,,4,0.453886985779,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,1,1,73,R,,,,,0,72,72,72,,,3,0.460114002228,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,2,1,74,R,,,,,0,73,73,73,,,3,0.456942081451,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,3,1,75,R,,,,,0,74,74,74,,,3,0.39054608345,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,1,1,76,R,,,,,0,75,75,75,,,3,0.352518081665,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ba.wav,0,2,1,77,R,,,,,0,76,76,76,,,3,0.403633832932,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,3,1,78,R,,,,,0,77,77,77,,,3,0.3694190979,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,1,1,79,R,,,,,0,78,78,78,,,3,0.404253005981,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,2,1,80,R,,,,,0,79,79,79,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bu.wav,0,3,1,81,R,,,,,0,80,80,80,,,3,0.0726270675659,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,1,1,82,R,,,,,0,81,81,81,,,4,0.456315994263,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,2,1,83,R,,,,,0,82,82,82,,,3,0.323628902435,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pi.wav,0,3,1,84,R,,,,,0,83,83,83,,,4,0.289618015289,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
du.wav,0,1,1,85,R,,,,,0,84,84,84,,,3,0.170304059982,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,2,1,86,R,,,,,0,85,85,85,,,4,0.135294914246,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ta.wav,0,3,1,87,R,,,,,0,86,86,86,,,3,0.308945894241,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,1,1,88,R,,,,,0,87,87,87,,,4,0.206433057785,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pu.wav,0,2,1,89,R,,,,,0,88,88,88,,,3,0.124036073685,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
ti.wav,0,3,1,90,R,,,,,0,89,89,89,,,3,0.0901160240173,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,1,1,91,R,,,,,0,90,90,90,,,4,0.0917611122131,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
pa.wav,0,2,1,92,R,,,,,0,91,91,91,,,3,0.106893062592,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
bi.wav,0,3,1,93,R,,,,,0,92,92,92,,,4,0.300836086273,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
tu.wav,0,1,1,94,R,,,,,0,93,93,93,,,3,0.223193883896,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
di.wav,0,2,1,95,R,,,,,0,94,94,94,,,4,0.222858905792,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
da.wav,0,3,1,96,R,,,,,0,95,95,95,,,3,0.147725105286,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,4,0.285657167435,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,3,0.289983987808,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3A.wav,1,1,1,1,S,0,0,0,0,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3B.wav,1,2,1,2,S,0,1,1,1,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3C.wav,1,3,1,3,S,0,2,2,2,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1A.wav,2,1,1,4,S,0,3,3,3,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1B.wav,2,2,1,5,S,0,4,4,4,,,,,4,0.108047008514,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1C.wav,2,3,1,6,S,0,5,5,5,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4A.wav,3,1,1,7,S,0,6,6,6,,,,,3,0.333899021149,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4B.wav,3,2,1,8,S,0,7,7,7,,,,,4,0.390559911728,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4C.wav,3,3,1,9,S,0,8,8,8,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3A.wav,1,1,2,10,S,0,9,9,9,,,,,4,0.415416002274,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3B.wav,1,2,2,11,S,0,10,10,10,,,,,3,0.456273078918,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3C.wav,1,3,2,12,S,0,11,11,11,,,,,4,0.44099187851,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2A.wav,4,1,1,13,S,0,12,12,12,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2B.wav,4,2,1,14,S,0,13,13,13,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2C.wav,4,3,1,15,S,0,14,14,14,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1A.wav,2,1,2,16,S,0,15,15,15,,,,,4,0.0898339748383,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1B.wav,2,2,2,17,S,0,16,16,16,,,,,4,0.373335838318,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1C.wav,2,3,2,18,S,0,17,17,17,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4A.wav,3,1,2,19,S,0,18,18,18,,,,,4,0.436450958252,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4B.wav,3,2,2,20,S,0,19,19,19,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4C.wav,3,3,2,21,S,0,20,20,20,,,,,3,0.00550413131714,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3A.wav,1,1,3,22,S,0,21,21,21,,,,,4,0.00563097000122,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3B.wav,1,2,3,23,S,0,22,22,22,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3C.wav,1,3,3,24,S,0,23,23,23,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2A.wav,4,1,2,25,S,0,24,24,24,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2B.wav,4,2,2,26,S,0,25,25,25,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2C.wav,4,3,2,27,S,0,26,26,26,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1A.wav,2,1,3,28,S,0,27,27,27,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1B.wav,2,2,3,29,S,0,28,28,28,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
1C.wav,2,3,3,30,S,0,29,29,29,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2A.wav,4,1,3,31,S,0,30,30,30,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2B.wav,4,2,3,32,S,0,31,31,31,,,,,4,0.403882026672,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
2C.wav,4,3,3,33,S,0,32,32,32,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4A.wav,3,1,3,34,S,0,33,33,33,,,,,4,0.255614995956,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4B.wav,3,2,3,35,S,0,34,34,34,,,,,3,0.324084997177,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4C.wav,3,3,3,36,S,0,35,35,35,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3A.wav,1,1,4,37,S,0,36,36,36,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3B.wav,1,2,4,38,S,0,37,37,37,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
3C.wav,1,3,4,39,S,0,38,38,38,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
4A.wav,3,1,4,40,S,0,39,39,39,,,,,None,,,,du,3,sllip_007,60.8786854408,2C,auditory,2020_Jan_14_1940,
