soundFile,word,location,repetition,trialnum,condition,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sound_block_key_resp.keys,sound_block_key_resp.rt,tone_block_key_resp.keys,tone_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
3B.wav,1,2,7,68,S,,,,,0,67,67,67,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3C.wav,1,3,7,69,S,,,,,0,68,68,68,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4A.wav,3,1,6,70,S,,,,,0,69,69,69,,,4,0.122833967209,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4B.wav,3,2,6,71,S,,,,,0,70,70,70,,,4,0.0556919574738,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4C.wav,3,3,6,72,S,,,,,0,71,71,71,,,1,0.156139135361,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1A.wav,2,1,6,73,S,,,,,0,72,72,72,,,4,0.275207996368,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1B.wav,2,2,6,74,S,,,,,0,73,73,73,,,4,0.239722013474,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1C.wav,2,3,6,75,S,,,,,0,74,74,74,,,4,0.423907995224,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3A.wav,1,1,8,76,S,,,,,0,75,75,75,,,4,0.406579971313,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3B.wav,1,2,8,77,S,,,,,0,76,76,76,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3C.wav,1,3,8,78,S,,,,,0,77,77,77,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2A.wav,4,1,7,79,S,,,,,0,78,78,78,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2B.wav,4,2,7,80,S,,,,,0,79,79,79,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2C.wav,4,3,7,81,S,,,,,0,80,80,80,,,4,0.358981132507,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4A.wav,3,1,7,82,S,,,,,0,81,81,81,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4B.wav,3,2,7,83,S,,,,,0,82,82,82,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4C.wav,3,3,7,84,S,,,,,0,83,83,83,,,1,0.434271097183,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1A.wav,2,1,7,85,S,,,,,0,84,84,84,,,4,0.139498949051,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1B.wav,2,2,7,86,S,,,,,0,85,85,85,,,2,0.154830932617,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1C.wav,2,3,7,87,S,,,,,0,86,86,86,,,3,0.423605918884,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2A.wav,4,1,8,88,S,,,,,0,87,87,87,,,1,0.152076005936,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2B.wav,4,2,8,89,S,,,,,0,88,88,88,,,2,0.286885976791,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2C.wav,4,3,8,90,S,,,,,0,89,89,89,,,2,0.453659057617,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3A.wav,1,1,9,91,S,,,,,0,90,90,90,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3B.wav,1,2,9,92,S,,,,,0,91,91,91,,,1,0.40730381012,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3C.wav,1,3,9,93,S,,,,,0,92,92,92,,,2,0.387202978134,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4A.wav,3,1,8,94,S,,,,,0,93,93,93,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4B.wav,3,2,8,95,S,,,,,0,94,94,94,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4C.wav,3,3,8,96,S,,,,,0,95,95,95,,,2,0.321856975555,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,1,0.307660102844,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,3,0.291687011719,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,2,0.354749202728,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,3,0.338671922684,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,1,1,97,R,0,0,0,0,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,2,1,98,R,0,1,1,1,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
tu.wav,0,3,1,99,R,0,2,2,2,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,1,1,100,R,0,3,3,3,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,2,1,101,R,0,4,4,4,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,3,1,102,R,0,5,5,5,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,1,1,103,R,0,6,6,6,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,2,1,104,R,0,7,7,7,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,3,1,105,R,0,8,8,8,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,1,1,106,R,0,9,9,9,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pi.wav,0,2,1,107,R,0,10,10,10,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
tu.wav,0,3,1,108,R,0,11,11,11,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,1,1,109,R,0,12,12,12,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,2,1,110,R,0,13,13,13,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,3,1,111,R,0,14,14,14,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,1,1,112,R,0,15,15,15,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,2,1,113,R,0,16,16,16,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,3,1,114,R,0,17,17,17,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pi.wav,0,1,1,115,R,0,18,18,18,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,2,1,116,R,0,19,19,19,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,3,1,117,R,0,20,20,20,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,1,1,118,R,0,21,21,21,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,2,1,119,R,0,22,22,22,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,3,1,120,R,0,23,23,23,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,1,1,121,R,0,24,24,24,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,2,1,122,R,0,25,25,25,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
tu.wav,0,3,1,123,R,0,26,26,26,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,1,1,124,R,0,27,27,27,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,2,1,125,R,0,28,28,28,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,3,1,126,R,0,29,29,29,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,1,1,127,R,0,30,30,30,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,2,1,128,R,0,31,31,31,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,3,1,129,R,0,32,32,32,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,1,1,130,R,0,33,33,33,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,2,1,131,R,0,34,34,34,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,3,1,132,R,0,35,35,35,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,1,1,133,R,0,36,36,36,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,2,1,134,R,0,37,37,37,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,3,1,135,R,0,38,38,38,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,1,1,136,R,0,39,39,39,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pi.wav,0,2,1,137,R,0,40,40,40,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,3,1,138,R,0,41,41,41,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,1,1,139,R,0,42,42,42,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,2,1,140,R,0,43,43,43,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,3,1,141,R,0,44,44,44,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,1,1,142,R,0,45,45,45,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,2,1,143,R,0,46,46,46,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,3,1,144,R,0,47,47,47,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,1,1,145,R,0,48,48,48,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,2,1,146,R,0,49,49,49,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,3,1,147,R,0,50,50,50,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,1,1,148,R,0,51,51,51,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,2,1,149,R,0,52,52,52,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
tu.wav,0,3,1,150,R,0,53,53,53,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
tu.wav,0,1,1,151,R,0,54,54,54,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,2,1,152,R,0,55,55,55,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,3,1,153,R,0,56,56,56,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,1,1,154,R,0,57,57,57,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
tu.wav,0,2,1,155,R,0,58,58,58,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,3,1,156,R,0,59,59,59,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,1,1,157,R,0,60,60,60,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,2,1,158,R,0,61,61,61,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,3,1,159,R,0,62,62,62,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,1,1,160,R,0,63,63,63,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pi.wav,0,2,1,161,R,0,64,64,64,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,3,1,162,R,0,65,65,65,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pi.wav,0,1,1,163,R,0,66,66,66,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,2,1,164,R,0,67,67,67,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,3,1,165,R,0,68,68,68,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,1,1,166,R,0,69,69,69,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,2,1,167,R,0,70,70,70,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pi.wav,0,3,1,168,R,0,71,71,71,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,1,1,169,R,0,72,72,72,,,,,3,0.0559468269348,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,2,1,170,R,0,73,73,73,,,,,2,0.438861131668,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,3,1,171,R,0,74,74,74,,,,,2,0.437384128571,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pi.wav,0,1,1,172,R,0,75,75,75,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,2,1,173,R,0,76,76,76,,,,,2,0.173374176025,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pa.wav,0,3,1,174,R,0,77,77,77,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,1,1,175,R,0,78,78,78,,,,,1,0.420392036438,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bi.wav,0,2,1,176,R,0,79,79,79,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,3,1,177,R,0,80,80,80,,,,,2,0.0566380023956,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
tu.wav,0,1,1,178,R,0,81,81,81,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,2,1,179,R,0,82,82,82,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,3,1,180,R,0,83,83,83,,,,,1,0.373687982559,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,1,1,181,R,0,84,84,84,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,2,1,182,R,0,85,85,85,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,3,1,183,R,0,86,86,86,,,,,2,0.187129020691,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ba.wav,0,1,1,184,R,0,87,87,87,,,,,1,0.337794065475,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,2,1,185,R,0,88,88,88,,,,,1,0.216881036758,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
da.wav,0,3,1,186,R,0,89,89,89,,,,,2,0.439845085144,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ti.wav,0,1,1,187,R,0,90,90,90,,,,,2,0.340359210968,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
pu.wav,0,2,1,188,R,0,91,91,91,,,,,1,0.292107820511,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
ta.wav,0,3,1,189,R,0,92,92,92,,,,,1,0.235956907272,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
du.wav,0,1,1,190,R,0,93,93,93,,,,,1,0.21750497818,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
bu.wav,0,2,1,191,R,0,94,94,94,,,,,2,0.203525066376,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
di.wav,0,3,1,192,R,0,95,95,95,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,96,96,96,,,,,2,0.237274885178,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,97,97,97,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,98,98,98,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,99,99,99,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,100,100,100,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,101,101,101,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,102,102,102,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,103,103,103,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,104,104,104,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,105,105,105,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,106,106,106,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,107,107,107,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
silence.wav,0,0,0,0,B,0,108,108,108,,,,,None,,,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3A.wav,1,1,17,193,S,,,,,0,0,0,0,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3B.wav,1,2,17,194,S,,,,,0,1,1,1,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3C.wav,1,3,17,195,S,,,,,0,2,2,2,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2A.wav,4,1,17,196,S,,,,,0,3,3,3,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2B.wav,4,2,17,197,S,,,,,0,4,4,4,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2C.wav,4,3,17,198,S,,,,,0,5,5,5,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1A.wav,2,1,17,199,S,,,,,0,6,6,6,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1B.wav,2,2,17,200,S,,,,,0,7,7,7,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1C.wav,2,3,17,201,S,,,,,0,8,8,8,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4A.wav,3,1,17,202,S,,,,,0,9,9,9,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4B.wav,3,2,17,203,S,,,,,0,10,10,10,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4C.wav,3,3,17,204,S,,,,,0,11,11,11,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2A.wav,4,1,18,205,S,,,,,0,12,12,12,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2B.wav,4,2,18,206,S,,,,,0,13,13,13,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2C.wav,4,3,18,207,S,,,,,0,14,14,14,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3A.wav,1,1,18,208,S,,,,,0,15,15,15,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3B.wav,1,2,18,209,S,,,,,0,16,16,16,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3C.wav,1,3,18,210,S,,,,,0,17,17,17,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1A.wav,2,1,18,211,S,,,,,0,18,18,18,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1B.wav,2,2,18,212,S,,,,,0,19,19,19,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1C.wav,2,3,18,213,S,,,,,0,20,20,20,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4A.wav,3,1,18,214,S,,,,,0,21,21,21,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4B.wav,3,2,18,215,S,,,,,0,22,22,22,,,None,,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4C.wav,3,3,18,216,S,,,,,0,23,23,23,,,1,0.0368070602417,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3A.wav,1,1,19,217,S,,,,,0,24,24,24,,,1,0.00528287887573,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3B.wav,1,2,19,218,S,,,,,0,25,25,25,,,2,0.306043148041,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
3C.wav,1,3,19,219,S,,,,,0,26,26,26,,,2,0.425080060959,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4A.wav,3,1,19,220,S,,,,,0,27,27,27,,,1,0.441643953323,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4B.wav,3,2,19,221,S,,,,,0,28,28,28,,,2,0.373830080032,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
4C.wav,3,3,19,222,S,,,,,0,29,29,29,,,2,0.221848964691,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2A.wav,4,1,19,223,S,,,,,0,30,30,30,,,2,0.0989060401917,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2B.wav,4,2,19,224,S,,,,,0,31,31,31,,,2,0.339769124985,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2C.wav,4,3,19,225,S,,,,,0,32,32,32,,,2,0.191955804825,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1A.wav,2,1,19,226,S,,,,,0,33,33,33,,,2,0.420809984207,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1B.wav,2,2,19,227,S,,,,,0,34,34,34,,,2,0.288865804672,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
1C.wav,2,3,19,228,S,,,,,0,35,35,35,,,1,0.339834928513,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2A.wav,4,1,20,229,S,,,,,0,36,36,36,,,2,0.15535402298,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
2B.wav,4,2,20,230,S,,,,,0,37,37,37,,,1,0.140197992325,bi,3,sllip_012,61.2647910736,2C,auditory,2020_Jan_11_1018,
