soundFile,word,location,repetition,trialnum,condition,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,tone_block_key_resp.keys,tone_block_key_resp.rt,sound_block_key_resp.keys,sound_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
2B.wav,4,2,11,131,S,0,34,34,34,,,,,2,0.239589929581,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2C.wav,4,3,11,132,S,0,35,35,35,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4A.wav,3,1,11,133,S,0,36,36,36,,,,,2,0.1070561409,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4B.wav,3,2,11,134,S,0,37,37,37,,,,,2,0.0733070373535,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4C.wav,3,3,11,135,S,0,38,38,38,,,,,2,0.143331050873,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2A.wav,4,1,12,136,S,0,39,39,39,,,,,2,0.0891361236572,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2B.wav,4,2,12,137,S,0,40,40,40,,,,,2,0.087061882019,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2C.wav,4,3,12,138,S,0,41,41,41,,,,,2,0.056205034256,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4A.wav,3,1,12,139,S,0,42,42,42,,,,,2,0.103416919708,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4B.wav,3,2,12,140,S,0,43,43,43,,,,,2,0.106760025024,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4C.wav,3,3,12,141,S,0,44,44,44,,,,,2,0.119882106781,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1A.wav,2,1,12,142,S,0,45,45,45,,,,,2,0.26967716217,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1B.wav,2,2,12,143,S,0,46,46,46,,,,,2,0.292026996613,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1C.wav,2,3,12,144,S,0,47,47,47,,,,,2,0.238526105881,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3A.wav,1,1,13,145,S,0,48,48,48,,,,,2,0.171854019165,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3B.wav,1,2,13,146,S,0,49,49,49,,,,,2,0.125180006027,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3C.wav,1,3,13,147,S,0,50,50,50,,,,,2,0.0920150279999,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4A.wav,3,1,13,148,S,0,51,51,51,,,,,2,0.105507850647,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4B.wav,3,2,13,149,S,0,52,52,52,,,,,2,0.126676082611,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4C.wav,3,3,13,150,S,0,53,53,53,,,,,2,0.108944177628,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3A.wav,1,1,14,151,S,0,54,54,54,,,,,2,0.0577170848846,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3B.wav,1,2,14,152,S,0,55,55,55,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3C.wav,1,3,14,153,S,0,56,56,56,,,,,2,0.0173268318176,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2A.wav,4,1,13,154,S,0,57,57,57,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2B.wav,4,2,13,155,S,0,58,58,58,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2C.wav,4,3,13,156,S,0,59,59,59,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1A.wav,2,1,13,157,S,0,60,60,60,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1B.wav,2,2,13,158,S,0,61,61,61,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1C.wav,2,3,13,159,S,0,62,62,62,,,,,2,0.322726011276,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3A.wav,1,1,15,160,S,0,63,63,63,,,,,2,0.290387153625,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3B.wav,1,2,15,161,S,0,64,64,64,,,,,2,0.273470878601,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3C.wav,1,3,15,162,S,0,65,65,65,,,,,2,0.190593957901,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2A.wav,4,1,14,163,S,0,66,66,66,,,,,2,0.106276035309,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2B.wav,4,2,14,164,S,0,67,67,67,,,,,2,0.0694651603699,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2C.wav,4,3,14,165,S,0,68,68,68,,,,,2,0.0336201190948,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1A.wav,2,1,14,166,S,0,69,69,69,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1B.wav,2,2,14,167,S,0,70,70,70,,,,,2,0.00568008422852,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1C.wav,2,3,14,168,S,0,71,71,71,,,,,2,0.44924902916,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4A.wav,3,1,14,169,S,0,72,72,72,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4B.wav,3,2,14,170,S,0,73,73,73,,,,,2,0.036248922348,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4C.wav,3,3,14,171,S,0,74,74,74,,,,,2,0.0380001068115,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1A.wav,2,1,15,172,S,0,75,75,75,,,,,2,0.0727281570435,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1B.wav,2,2,15,173,S,0,76,76,76,,,,,2,0.124089956284,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1C.wav,2,3,15,174,S,0,77,77,77,,,,,2,0.071760892868,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3A.wav,1,1,16,175,S,0,78,78,78,,,,,2,0.0210888385773,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3B.wav,1,2,16,176,S,0,79,79,79,,,,,2,0.0567488670349,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
3C.wav,1,3,16,177,S,0,80,80,80,,,,,2,0.0426380634308,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4A.wav,3,1,15,178,S,0,81,81,81,,,,,2,0.0361239910126,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4B.wav,3,2,15,179,S,0,82,82,82,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4C.wav,3,3,15,180,S,0,83,83,83,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2A.wav,4,1,15,181,S,0,84,84,84,,,,,2,0.0206589698792,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2B.wav,4,2,15,182,S,0,85,85,85,,,,,2,0.00547313690186,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2C.wav,4,3,15,183,S,0,86,86,86,,,,,2,0.0919439792633,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4A.wav,3,1,16,184,S,0,87,87,87,,,,,2,0.156726121902,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4B.wav,3,2,16,185,S,0,88,88,88,,,,,2,0.130849123001,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
4C.wav,3,3,16,186,S,0,89,89,89,,,,,2,0.304552793503,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1A.wav,2,1,16,187,S,0,90,90,90,,,,,2,0.238870859146,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1B.wav,2,2,16,188,S,0,91,91,91,,,,,2,0.124345064163,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
1C.wav,2,3,16,189,S,0,92,92,92,,,,,2,0.0739040374756,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2A.wav,4,1,16,190,S,0,93,93,93,,,,,2,0.436340093613,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2B.wav,4,2,16,191,S,0,94,94,94,,,,,2,0.442740917206,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
2C.wav,4,3,16,192,S,0,95,95,95,,,,,2,0.421177148819,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,96,96,96,,,,,2,0.408617019653,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,97,97,97,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,98,98,98,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,99,99,99,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,100,100,100,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,101,101,101,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,102,102,102,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,103,103,103,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,104,104,104,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,105,105,105,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,106,106,106,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,107,107,107,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
silence.wav,0,0,0,0,B,0,108,108,108,,,,,None,,,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pu.wav,0,1,1,1,R,,,,,0,0,0,0,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
da.wav,0,2,1,2,R,,,,,0,1,1,1,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,3,1,3,R,,,,,0,2,2,2,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,1,1,4,R,,,,,0,3,3,3,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ba.wav,0,2,1,5,R,,,,,0,4,4,4,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,3,1,6,R,,,,,0,5,5,5,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ti.wav,0,1,1,7,R,,,,,0,6,6,6,,,2,0.308120012283,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,2,1,8,R,,,,,0,7,7,7,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,3,1,9,R,,,,,0,8,8,8,,,2,0.225635051727,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,1,1,10,R,,,,,0,9,9,9,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
di.wav,0,2,1,11,R,,,,,0,10,10,10,,,2,0.0904169082642,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,3,1,12,R,,,,,0,11,11,11,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,1,1,13,R,,,,,0,12,12,12,,,2,0.190881967545,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,2,1,14,R,,,,,0,13,13,13,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ti.wav,0,3,1,15,R,,,,,0,14,14,14,,,2,0.0554001331329,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,1,1,16,R,,,,,0,15,15,15,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bi.wav,0,2,1,17,R,,,,,0,16,16,16,,,2,0.225903987885,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pu.wav,0,3,1,18,R,,,,,0,17,17,17,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,1,1,19,R,,,,,0,18,18,18,,,2,0.191349029541,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ba.wav,0,2,1,20,R,,,,,0,19,19,19,,,2,0.339266061783,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
di.wav,0,3,1,21,R,,,,,0,20,20,20,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pa.wav,0,1,1,22,R,,,,,0,21,21,21,,,2,0.202829122543,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pu.wav,0,2,1,23,R,,,,,0,22,22,22,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bi.wav,0,3,1,24,R,,,,,0,23,23,23,,,2,0.169090032578,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bi.wav,0,1,1,25,R,,,,,0,24,24,24,,,2,0.30771780014,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,2,1,26,R,,,,,0,25,25,25,,,2,0.225932121277,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pu.wav,0,3,1,27,R,,,,,0,26,26,26,,,2,0.152607917786,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,1,1,28,R,,,,,0,27,27,27,,,2,0.0876760482788,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ti.wav,0,2,1,29,R,,,,,0,28,28,28,,,2,0.159024000168,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,3,1,30,R,,,,,0,29,29,29,,,2,0.172592878342,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,1,1,31,R,,,,,0,30,30,30,,,2,0.123152017593,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,2,1,32,R,,,,,0,31,31,31,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,3,1,33,R,,,,,0,32,32,32,,,2,0.0576748847961,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,1,1,34,R,,,,,0,33,33,33,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,2,1,35,R,,,,,0,34,34,34,,,2,0.0581889152527,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,3,1,36,R,,,,,0,35,35,35,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
di.wav,0,1,1,37,R,,,,,0,36,36,36,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
da.wav,0,2,1,38,R,,,,,0,37,37,37,,,2,0.221494913101,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pa.wav,0,3,1,39,R,,,,,0,38,38,38,,,2,0.221518993378,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pa.wav,0,1,1,40,R,,,,,0,39,39,39,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
da.wav,0,2,1,41,R,,,,,0,40,40,40,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ba.wav,0,3,1,42,R,,,,,0,41,41,41,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pa.wav,0,1,1,43,R,,,,,0,42,42,42,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ti.wav,0,2,1,44,R,,,,,0,43,43,43,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,3,1,45,R,,,,,0,44,44,44,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bi.wav,0,1,1,46,R,,,,,0,45,45,45,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,2,1,47,R,,,,,0,46,46,46,,,2,0.188122987747,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
da.wav,0,3,1,48,R,,,,,0,47,47,47,,,2,0.425060987473,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pu.wav,0,1,1,49,R,,,,,0,48,48,48,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ba.wav,0,2,1,50,R,,,,,0,49,49,49,,,2,0.17045712471,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,3,1,51,R,,,,,0,50,50,50,,,2,0.203794002533,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,1,1,52,R,,,,,0,51,51,51,,,2,0.191382884979,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ba.wav,0,2,1,53,R,,,,,0,52,52,52,,,2,0.0873508453369,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,3,1,54,R,,,,,0,53,53,53,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,1,1,55,R,,,,,0,54,54,54,,,2,0.109013795853,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
da.wav,0,2,1,56,R,,,,,0,55,55,55,,,2,0.0901181697845,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pa.wav,0,3,1,57,R,,,,,0,56,56,56,,,2,0.0737400054932,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bi.wav,0,1,1,58,R,,,,,0,57,57,57,,,2,0.438462972641,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ti.wav,0,2,1,59,R,,,,,0,58,58,58,,,2,0.375647068024,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pa.wav,0,3,1,60,R,,,,,0,59,59,59,,,2,0.286241054535,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,1,1,61,R,,,,,0,60,60,60,,,2,0.217299938202,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,2,1,62,R,,,,,0,61,61,61,,,2,0.19186091423,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
di.wav,0,3,1,63,R,,,,,0,62,62,62,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,1,1,64,R,,,,,0,63,63,63,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bi.wav,0,2,1,65,R,,,,,0,64,64,64,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,3,1,66,R,,,,,0,65,65,65,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pu.wav,0,1,1,67,R,,,,,0,66,66,66,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ti.wav,0,2,1,68,R,,,,,0,67,67,67,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,3,1,69,R,,,,,0,68,68,68,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
di.wav,0,1,1,70,R,,,,,0,69,69,69,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
da.wav,0,2,1,71,R,,,,,0,70,70,70,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,3,1,72,R,,,,,0,71,71,71,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,1,1,73,R,,,,,0,72,72,72,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,2,1,74,R,,,,,0,73,73,73,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ba.wav,0,3,1,75,R,,,,,0,74,74,74,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ti.wav,0,1,1,76,R,,,,,0,75,75,75,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ba.wav,0,2,1,77,R,,,,,0,76,76,76,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
di.wav,0,3,1,78,R,,,,,0,77,77,77,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
tu.wav,0,1,1,79,R,,,,,0,78,78,78,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,2,1,80,R,,,,,0,79,79,79,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bu.wav,0,3,1,81,R,,,,,0,80,80,80,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,1,1,82,R,,,,,0,81,81,81,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
bi.wav,0,2,1,83,R,,,,,0,82,82,82,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pi.wav,0,3,1,84,R,,,,,0,83,83,83,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
du.wav,0,1,1,85,R,,,,,0,84,84,84,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
pu.wav,0,2,1,86,R,,,,,0,85,85,85,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
ta.wav,0,3,1,87,R,,,,,0,86,86,86,,,None,,pu,3,sllip_013,None,2C,auditory,2020_Jan_25_1439,
